OBJECTID,NTD_ID,NTAD_NTD_ID,Agency_Name,Common_Name,City,State,Lon,Lat,In_Latest_NTAD_Upload,License,x,y
712,50213,50213,M-1 Rail,QLINE Detroit,Detroit,MI,-83.073741,42.372402,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-83.0737409998896,42.3724019999787
713,50226,50226,Dunn County Transit Commission,Dunn County Transit,Menomonie,WI,-91.88706099,44.88728999,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-91.8870609900245,44.8872899896941
714,50232,50232,City of Macomb,McDonough County Public Transportation (MCPT),Macomb,IL,-90.66935997,40.45913,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-90.6693599698884,40.4591299999956
715,50241,50241,Eastern Upper Peninsula Transportation Authority,Eastern Upper Peninsula Transportation Authority (EUPTA),Sault Sainte Marie,MI,-84.37120391,46.4646288,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.3712039102097,46.4646288002232
716,50244,50244,Isabella County Transportation Commission,I-Ride,Mt. Pleasant ,MI,-84.80506401,43.59864602,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.8050640101422,43.5986460202998
717,50249,50249,City of Richmond,RoseView Transit ,Richmond,IN,-84.89591596,39.83005702,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.8959159600382,39.8300570202936
718,50256,50256,Access Johnson County,ACCESS ,Franklin,IN,-86.078647,39.52566402,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.0786469998747,39.5256640201176
719,50258,50258,City of Quincy,Quincy Transit (QT),Quincy,IL,-91.40365802,39.931614,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-91.4036580197402,39.9316139996847
720,50260,,Eaton County Transportation Authority,Eaton County Transportation Authority (EATRAN),Charlotte,MI,-84.81866183,42.58128527,No - Agency data not available due to processing or GTFS standard compliance errors.,Public Domain,-84.8186618301575,42.5812852703213
721,50269,50269,Champaign County,Champaign-County Area Rural Transit System (C-CARTS),Urbana,IL,-88.18647303,40.10667299,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-88.1864730304101,40.10667298997
722,50275,50275,Knox Area Transit,Knox County Transit,Mount Vernon,OH,-82.48230302,40.39385702,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.4823030196147,40.393857019795
723,50276,50276,Four Rivers Resource Services,Ride Solution,Loogootee,IN,-86.91561796,38.67863715,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.9156179600907,38.6786371497906
724,50278,50278,Athens Transit,Athens Public Transit (APT),Glouster,OH,-82.08357404,39.49621902,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.0835740397775,39.4962190198882
725,50281,50281,Cass County Council on Aging,Cass Area Transit ,Logansport,IN,-86.36679898,40.75470902,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.3667989800124,40.7547090196727
726,50282,50282,Kalkaska Public Transit Authority,Kalkaska Area Transit (KAT),Kalkaska,MI,-85.17987,44.735975,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.1798699996655,44.7359749997653
727,50295,50295,Rusk County Transit Commission,Rusk County Transit,Ladysmith,WI,-91.09768402,45.46472702,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-91.0976840204228,45.4647270200875
728,50302,50302,City of Washington,Washington Transit System  (WTS),Washington,IN,-87.17237333,38.65782729,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-87.17237332967,38.6578272897672
729,50308,50308,Area 10 Council on Aging of Monroe County,Area 10 Rural Transit,Ellettsville,IN,-86.63878001,39.23178699,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.6387800103266,39.2317869900117
730,50315,50315,Shawnee Mass Transit District,Shawnee Mass Transit,Vienna,IL,-88.87986899,37.41956198,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-88.8798689896437,37.41956197993
731,50327,50327,South Central Illinois Mass Transit District,South Central Transit (SCT),Centralia,IL,-89.10997503,38.52621699,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-89.1099750296324,38.5262169899336
732,50337,50337,Branch Area Transit Authority,Branch Area Transit Authority (BATA),Coldwater,MI,-85.00648713,41.9317789,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.0064871296716,41.9317789001632
733,50341,50341,South East Area Transit,South East Area Transit (SEAT),Zanesville,OH,-82.00578403,39.94992599,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.0057840297955,39.949925989924
734,50343,50343,Perry County Transit,Perry County Transit (PCT),New Lexington,OH,-82.20690897,39.71274998,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.206908969736,39.7127499801547
735,50347,50347,Blue River Services,Southern Indiana Transit System (SITS),Corydon,IN,-86.12652402,38.21246102,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.1265240199906,38.2124610201165
736,50349,50349,"Winona, City of",Winona Transit Service,Winona,MN,-91.63609298,44.05085799,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-91.6360929798323,44.0508579903064
737,50359,50359,City of Stevens Point,Central Transportation,Stevens Point,WI,-89.58056902,44.52072502,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-89.5805690201967,44.5207250201471
738,50383,50383,Van Buren County Board of Commissioners,Van Buren Public Transit,Paw Paw,MI,-86.11701701,42.30596598,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.1170170100999,42.3059659797079
739,50384,50384,Brown County,Brown County Heartland Express,New Ulm,MN,-94.46827503,44.30840001,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-94.4682750303726,44.3084000101825
740,50386,50386,City of Houghton,Houghton Motor Transit,Houghton,MI,-88.56577401,47.12204498,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-88.565774009952,47.1220449800663
741,50390,50390,Ashtabula County Transportation System,Ashtabula County Transportation System (ACTS),Jefferson,OH,-80.77061102,41.73899599,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.7706110199284,41.738995989674
742,50397,,Hubbard County,Hubbard County Heartland Express,Park Rapids,MN,-95.06378804,46.92021998,No - Agency data not available due to processing or GTFS standard compliance errors.,Public Domain,-95.0637880400675,46.9202199800986
743,50401,50401,Bay Area Rural Transit Commission,Bay Area Rural Transit (BART),Ashland,WI,-90.85265602,46.599392,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-90.8526560203338,46.5993920001319
744,50406,50406,Lancaster Public Transit System,Lancaster-Fairfield Public Transit  (LFPT),Lancaster,OH,-82.60102698,39.71268301,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.6010269798648,39.7126830097821
745,50410,50410,Fayette County Transportation Program,Fayette County Transportation,Washington Court House,OH,-83.45868686,39.5305839,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-83.4586868597263,39.5305839000462
746,50413,50413,Bay Area Transportation Authority,Bay Area Transportation Authority (BATA),Traverse City,MI,-85.62697734,44.73310141,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.6269773403955,44.7331014099096
747,50427,50427,Marquette County Transit Authority,MARQ-TRAN,Marquette ,MI,-87.45286104,46.55738102,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-87.4528610401104,46.5573810198787
748,50429,50429,Chillicothe Transit System,Chillicothe Transit System (CTS),Chillicothe,OH,-82.981629,39.33442201,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.9816290002125,39.3344220101767
749,50431,50431,City of Platteville,Platteville Public Transportation,Platteville,WI,-90.47829197,42.734759,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-90.478291969591,42.7347589999687
750,50433,50433,Great Lakes Community Action Partnership,TRIPS Public Transportation,Fremont,OH,-83.11319898,41.345564,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-83.1131989804166,41.3455640001973
751,50434,50434,Pickaway Area Rural Transit,PICCA Transit,Circleville,OH,-82.93838198,39.592534,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.938381979716,39.5925339996957
752,50436,50436,St. Joseph County Transportation Authority,St Joseph County Transportation Authority (SJCTA),Three Rivers,MI,-85.64637499,41.952127,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.6463749902105,41.9521270003291
753,50437,50437,City of Big Rapids,Big Rapids Dial-A-Ride,Big Rapids,MI,-85.48153003,43.70071601,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.4815300302738,43.7007160101375
754,50438,50438,Logan Transit System,Logan Public Transit (LPT),Glouster,OH,-82.08357404,39.49621902,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.0835740397775,39.4962190198882
755,50440,50440,Seneca-Crawford Area Transportation,North Central Area Transit (NCAT),Tiffin,OH,-83.15897197,41.07627398,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-83.1589719700673,41.0762739797039
756,50442,50442,County of La Crosse,Scenic Mississippi Regional Transit (SMRT),La Crosse,WI,-91.24776904,43.81316499,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-91.2477690404039,43.8131649899097
757,50447,50447,Coles County,Coles County Public Transportation,Charleston,IL,-88.17386103,39.49366602,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-88.1738610296724,39.493666019817
758,50450,50450,"Cedar Valley Services, Inc.",Southern Minnesota Area Rural Transit,Austin,MN,-92.98032896,43.68862902,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-92.9803289598359,43.6886290200648
759,50461,50461,City of Manitowoc,Maritime Metro Transit (MMT),Manitowoc,WI,-87.65976698,44.09136702,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-87.6597669802639,44.091367020032
760,50464,50464,Pike County  Community Action Transit System,Community Action Transit System (CATS),Piketon,OH,-82.98332701,39.06604399,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.9833270101356,39.0660439898029
761,50471,50471,"Southwestern MN Opportunity Council, Inc.",Prairieland Transit System,Worthington,MN,-95.59480499,43.62030301,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-95.5948049902777,43.6203030102114
762,50474,50474,"Tri-County Action Program, Inc.",Tri-Cap Transit Connection,Waite Park,MN,-94.24713896,45.53170102,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-94.2471389604483,45.5317010201736
763,50476,50476,Yates Township,Yates Dial-A-Ride, Idlewild,MI,-85.76255951,43.90120812,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.7625595101705,43.9012081199056
764,50485,50485,City of Marion,Marion Transit System  (MTS),Marion,IN,-85.65701498,40.55855002,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.6570149795921,40.5585500201155
765,50487,50487,City of Sault Sainte Marie,Sault Ste Marie Dial-A-Ride,Sault Sainte Marie,MI,-84.34240299,46.49974998,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.3424029897496,46.4997499797138
766,50489,,Paul Bunyan Transit,Paul Bunyan Transit,Bemidji,MN,-94.85839897,47.450472,No - Agency data not available due to processing or GTFS standard compliance errors.,Public Domain,-94.8583989699498,47.4504720000525
767,50493,50493,West Central Indiana Economic Development District ,Thrive West Central,Terre Haute,IN,-97.375955,39.46422,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-97.3759549999216,39.4642200000272
768,50502,50502,City of Galesburg,Galesburg Public Transportation,Galesburg,IL,-90.37188899,40.94551001,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-90.3718889900625,40.9455100100412
769,50507,50507,Sawyer County/LCO Transit Commission,Namekagon Transit,Hayward,WI,-91.26455127,45.98227998,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-91.2645512704221,45.9822799799859
770,50510,50510,"Three Rivers Community Action, Inc.",Hiawathaland Transit,Zumbrota,MN,-92.68518307,44.30188644,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-92.6851830696969,44.3018864401325
771,50515,50515,University of Minnesota,University of Minnesota (UMN),Minneapolis,MN,-93.22788202,44.97519399,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-93.227882019984,44.9751939899259
772,50516,50516,City of Plymouth,Plymouth Metrolink,Minneapolis,MN,-93.47459999,45.01919299,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-93.4745999900743,45.0191929899615
